"X","dt_event","n","Time","Median","LI","LS","LIb","LSb","projecao","DRS","virus","base"
193,2023-11-01,11,12,7,0,47.0749999999999,3,13,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2023-11-08
427,2023-11-11,11,12,10,1,53,6,17,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2023-11-13
193,2023-11-11,11,12,11,2,37.025,6,17,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2023-11-13
427,2023-11-25,11,12,16,3,96.05,10,25,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2023-11-29
193,2023-11-29,11,12,11,2,34.025,7,16,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2023-11-29
427,2023-12-05,11,12,7,0,42.025,4,13,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2023-12-06
193,2023-12-06,11,12,10,2,33,7,15,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2023-12-06
427,2023-12-13,11,12,1,0,14,0,3,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2023-12-13
193,2023-12-13,11,12,8,1,22,5,11,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2023-12-13
427,2023-12-13,11,12,2,0,19.025,1,5,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2023-12-20
193,2023-12-13,11,12,8,1,25,5,12,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2023-12-20
426,2023-12-20,11,12,2,0,17,1,5,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2023-12-27
193,2023-12-20,11,12,4,0,24,2,8,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2023-12-27
426,2023-12-20,11,12,2,0,19,1,5,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-01-03
193,2023-12-20,11,12,4,0,20,2,7.25,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-01-03
427,2024-01-09,11,12,2,0,72.05,1,5,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-01-17
193,2024-01-17,11,12,4,0,30,2,7,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-01-17
427,2024-01-09,11,12,4,0,68.025,1,8,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-01-31
193,2024-01-30,11,12,3,0,23.025,1,6,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-01-31
882,2024-01-30,NA,12,2,0,18,1,4,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-02-07
404,2024-01-30,NA,12,2,0,15.025,1,4,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-02-07
878,2024-02-13,NA,12,3,0,24,1,6,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-02-14
402,2024-02-13,NA,12,2,0,24.025,1,5,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-02-14
879,2024-02-14,NA,12,13,0.975000000000001,237.2,6,34,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-02-21
403,2024-02-14,NA,12,8,1,90.05,4,16,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-02-21
875,2024-02-28,NA,12,13.5,0,95.0749999999999,7,26,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-02-28
404,2024-02-28,NA,12,21,2,198.1,11,40,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-02-28
422,2024-03-06,11,12,7,0,52.025,3,14,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-03-06
193,2024-03-06,11,12,12,1,65.05,6,22,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-03-06
422,2024-03-13,11,12,5,0,25.025,2,9,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-03-13
192,2024-03-13,11,12,50,9.975,223.3,32,77,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-03-13
877,2024-03-15,NA,12,18,2,61.025,10,28.25,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-03-18
404,2024-03-16,NA,12,58,11,178,37,84,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-03-18
877,2024-03-13,NA,12,19,2,71.05,11,29,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-03-20
404,2024-03-13,NA,12,56,9.975,179.075,38,80,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-03-20
878,2024-03-21,NA,12,7,0,36.025,3.75,12,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-03-27
404,2024-03-20,NA,12,33,4,153,19,55,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-03-27
878,2024-03-21,NA,12,7,0,36.05,4,13,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-04-10
404,2024-04-02,NA,12,13,2,80.0749999999999,7,23,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-04-10
878,2024-04-03,NA,12,1,0,9,0,2,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-04-17
404,2024-04-11,NA,12,9,1,57.025,5,17,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-04-17
876,2024-04-13,NA,12,0,0,7,0,1,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-04-24
404,2024-04-20,NA,12,15,1,87.0749999999999,8,26,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-04-24
878,2024-04-12,NA,12,0,0,7,0,1,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-05-08
404,2024-05-03,NA,12,10,2,32,7,15,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-05-08
856,2024-05-07,NA,9,1,0,10,0,3,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-05-15
404,2024-05-08,NA,12,22,5,132,14,38,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-05-15
855,2024-05-07,NA,9,1,0,10.025,0,3,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-05-23
404,2024-05-15,NA,12,18,5,54,12,26,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-05-23
850,2024-05-08,NA,9,1,0,10,0,3,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-05-29
404,2024-05-22,NA,12,13,1,35.025,8,19,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-05-29
847,2024-05-08,NA,9,1,0,10,0,2,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-06-05
403,2024-05-29,NA,12,11,1,32,6,16,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-06-05
846,2024-05-08,NA,9,1,0,9,0,3,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-06-12
404,2024-06-08,NA,12,10,1,28,5,14.25,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-06-12
835,2024-06-18,NA,5,1,0,1.16908841388e+23,0,366.5,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-06-26
405,2024-06-18,NA,12,14,4,81.025,9,21,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-06-26
836,2024-06-20,NA,5,1,0,5.76635821326186e+20,0,63,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-07-04
405,2024-06-29,NA,12,19,6,70,13,28,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-07-04
830,2024-07-02,NA,6,75,0,27262882156.6746,11,988.75,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-07-23
405,2024-07-20,NA,12,23,7,65.025,16,33,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-07-23
810,2024-08-07,NA,8,1,0,187.974999999999,0,4,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-08-14
405,2024-08-07,NA,12,12,2,33.025,7,17,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-08-14
812,2024-08-15,NA,9,6,0,327.425,2,15,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-08-21
405,2024-08-16,NA,12,14,5,39.025,10,20,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-08-21
812,2024-08-24,NA,10,9,0,159.025,4,18,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-08-28
405,2024-08-28,NA,12,13,2,31,9,18,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-08-28
813,2024-08-21,NA,10,9,0,126.699999999999,4,19,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-09-03
405,2024-08-28,NA,12,22,8,43,17,28,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-09-03
812,2024-09-03,NA,10,18,1,165.649999999999,9,34,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-09-11
405,2024-09-11,NA,12,11,1,49.025,5,21,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-09-11
814,2024-09-10,NA,11,8,0,65,3,17,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-09-18
405,2024-09-11,NA,12,34,9.975,75,23,45,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-09-18
815,2024-09-26,NA,11,5,0,51.025,2,9,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-09-25
405,2024-09-26,NA,12,18,3,57,11,27,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-09-25
816,2024-09-25,NA,11,8,0.975000000000001,46,4,15,"Previsto","SÃO JOÃO DA BOA VISTA","covid",2024-10-02
405,2024-10-02,NA,12,9,1,31,5,14,"Previsto","SÃO JOÃO DA BOA VISTA","srag",2024-10-02
466,2023-05-24,11,12,5,0,19.025,3,7,"Previsto","TAUBATÉ","covid",2023-05-31
232,2023-05-31,11,12,55,15,127.05,39,76,"Previsto","TAUBATÉ","srag",2023-05-31
466,2023-05-27,11,12,8,1,29,5,12,"Previsto","TAUBATÉ","covid",2023-06-06
232,2023-06-06,11,12,63,26,141.125,47,80,"Previsto","TAUBATÉ","srag",2023-06-06
466,2023-06-07,11,12,5,0,20.025,3,9,"Previsto","TAUBATÉ","covid",2023-06-14
232,2023-06-14,11,12,52,16,103,37,66,"Previsto","TAUBATÉ","srag",2023-06-14
464,2023-06-17,11,12,9,1,30.025,5,14,"Previsto","TAUBATÉ","covid",2023-06-20
232,2023-06-13,11,12,49,19,97,38,62,"Previsto","TAUBATÉ","srag",2023-06-20
466,2023-06-28,11,12,14,2,56,9,21,"Previsto","TAUBATÉ","covid",2023-07-06
232,2023-07-06,11,12,41,19,77,31,51,"Previsto","TAUBATÉ","srag",2023-07-06
465,2023-07-15,11,12,13,2.975,45,8,18,"Previsto","TAUBATÉ","covid",2023-07-19
232,2023-07-19,11,12,57.5,26,97.025,46,69,"Previsto","TAUBATÉ","srag",2023-07-19
464,2023-07-21,11,12,9,1,42,6,15,"Previsto","TAUBATÉ","covid",2023-07-25
232,2023-07-25,11,12,57,23,154.025,43,76,"Previsto","TAUBATÉ","srag",2023-07-25
466,2023-07-26,11,12,6,0,28.025,3,10,"Previsto","TAUBATÉ","covid",2023-08-02
232,2023-08-02,11,12,34,12,64.025,26,43,"Previsto","TAUBATÉ","srag",2023-08-02
464,2023-08-01,11,12,11,2,64.05,6,17.25,"Previsto","TAUBATÉ","covid",2023-08-08
232,2023-08-01,11,12,42,17,104,32,56,"Previsto","TAUBATÉ","srag",2023-08-08
464,2023-08-16,11,12,7,1,43,4,12,"Previsto","TAUBATÉ","covid",2023-08-16
232,2023-08-16,11,12,52,25,120,41,66,"Previsto","TAUBATÉ","srag",2023-08-16
464,2023-08-16,11,12,8,1,41.025,4,12,"Previsto","TAUBATÉ","covid",2023-08-23
232,2023-08-23,11,12,59,28,131,46,74,"Previsto","TAUBATÉ","srag",2023-08-23
464,2023-08-30,11,12,29,7,136.075,18,46,"Previsto","TAUBATÉ","covid",2023-08-30
232,2023-08-30,11,12,80,35.975,179.025,62,104,"Previsto","TAUBATÉ","srag",2023-08-30
465,2023-08-29,11,12,16,3,81.025,9,25,"Previsto","TAUBATÉ","covid",2023-09-06
232,2023-09-06,11,12,51,19,108,40,65,"Previsto","TAUBATÉ","srag",2023-09-06
465,2023-09-12,11,12,5,0,25.025,2,9,"Previsto","TAUBATÉ","covid",2023-09-19
232,2023-09-19,11,12,35,13,79,27,45,"Previsto","TAUBATÉ","srag",2023-09-19
466,2023-09-19,11,12,4,0,20.025,2,7,"Previsto","TAUBATÉ","covid",2023-09-27
232,2023-09-27,11,12,53,22,159.125,40.75,73,"Previsto","TAUBATÉ","srag",2023-09-27
463,2023-10-06,11,12,27,8,106.05,18,40,"Previsto","TAUBATÉ","covid",2023-10-06
232,2023-10-06,11,12,60,24,143.025,44,78,"Previsto","TAUBATÉ","srag",2023-10-06
463,2023-10-11,11,12,36,8,167.05,24,57,"Previsto","TAUBATÉ","covid",2023-10-11
232,2023-10-11,11,12,69,24,196,49,93.25,"Previsto","TAUBATÉ","srag",2023-10-11
465,2023-10-18,11,12,68,15,251,40,105,"Previsto","TAUBATÉ","covid",2023-10-18
232,2023-10-18,11,12,127.5,39,437.075,87.75,192,"Previsto","TAUBATÉ","srag",2023-10-18
466,2023-10-20,11,12,142,44,493.05,97,206,"Previsto","TAUBATÉ","covid",2023-10-20
232,2023-10-20,11,12,146,44.975,554.624999999999,101,213,"Previsto","TAUBATÉ","srag",2023-10-20
466,2023-10-25,11,12,214,70.975,560.2,156,297.25,"Previsto","TAUBATÉ","covid",2023-10-25
232,2023-10-25,11,12,185,66.95,515.425,136,250,"Previsto","TAUBATÉ","srag",2023-10-25
466,2023-11-01,11,12,157,26,435.325,97.75,226,"Previsto","TAUBATÉ","covid",2023-11-01
232,2023-11-01,11,12,182,52,452.175,132.75,246,"Previsto","TAUBATÉ","srag",2023-11-01
465,2023-11-01,11,12,153,22.975,477.125,96,222.25,"Previsto","TAUBATÉ","covid",2023-11-08
232,2023-11-08,11,12,141,28,356.025,99,198,"Previsto","TAUBATÉ","srag",2023-11-08
466,2023-11-11,11,12,123,18.975,403.05,72.5,189.25,"Previsto","TAUBATÉ","covid",2023-11-13
232,2023-11-13,11,12,173.5,57,450.1,124,238.5,"Previsto","TAUBATÉ","srag",2023-11-13
466,2023-11-29,11,12,43,9,211.05,26,70.25,"Previsto","TAUBATÉ","covid",2023-11-29
232,2023-11-29,11,12,81,24,240.175,55,115,"Previsto","TAUBATÉ","srag",2023-11-29
466,2023-11-29,11,12,48,9,220.15,30,74,"Previsto","TAUBATÉ","covid",2023-12-06
232,2023-12-06,11,12,40,9,131.025,24,62,"Previsto","TAUBATÉ","srag",2023-12-06
466,2023-12-06,11,12,14,1,76.025,7,26,"Previsto","TAUBATÉ","covid",2023-12-13
232,2023-12-06,11,12,39,8,124,25,58,"Previsto","TAUBATÉ","srag",2023-12-13
466,2023-12-13,11,12,7,0,33,4,13,"Previsto","TAUBATÉ","covid",2023-12-20
232,2023-12-20,11,12,29,7,100.05,18,45,"Previsto","TAUBATÉ","srag",2023-12-20
465,2023-12-20,11,12,4,0,19.025,2,7,"Previsto","TAUBATÉ","covid",2023-12-27
232,2023-12-27,11,12,31,6.975,100.025,20,45,"Previsto","TAUBATÉ","srag",2023-12-27
465,2023-12-27,11,12,3,0,12.025,1,5,"Previsto","TAUBATÉ","covid",2024-01-03
232,2023-12-27,11,12,31,7.975,95,20,45,"Previsto","TAUBATÉ","srag",2024-01-03
466,2024-01-10,11,12,2,0,11,1,3,"Previsto","TAUBATÉ","covid",2024-01-17
232,2024-01-10,11,12,21,5,85.025,15,32,"Previsto","TAUBATÉ","srag",2024-01-17
466,2024-01-23,11,12,2,0,27.05,1,4,"Previsto","TAUBATÉ","covid",2024-01-31
232,2024-01-31,11,12,36,10,160.05,24,53,"Previsto","TAUBATÉ","srag",2024-01-31
963,2024-01-24,NA,12,4,0,28,2,8,"Previsto","TAUBATÉ","covid",2024-02-07
485,2024-02-07,NA,12,20,5,58,14,29,"Previsto","TAUBATÉ","srag",2024-02-07
959,2024-02-15,NA,12,5,0,24,3,9,"Previsto","TAUBATÉ","covid",2024-02-14
483,2024-02-15,NA,12,19.5,4.975,53,13,28,"Previsto","TAUBATÉ","srag",2024-02-14
960,2024-02-21,NA,12,9,1,35,5,15,"Previsto","TAUBATÉ","covid",2024-02-21
484,2024-02-21,NA,12,30,10,63,23,39,"Previsto","TAUBATÉ","srag",2024-02-21
956,2024-02-21,NA,12,70,18,370,43,111,"Previsto","TAUBATÉ","covid",2024-02-28
485,2024-02-28,NA,12,45.5,6,106.025,29,63,"Previsto","TAUBATÉ","srag",2024-02-28
461,2024-03-06,11,12,35,6,148.125,21,54,"Previsto","TAUBATÉ","covid",2024-03-06
232,2024-03-06,11,12,26,5,88,16,40,"Previsto","TAUBATÉ","srag",2024-03-06
461,2024-03-13,11,12,39,9,116.025,26,56,"Previsto","TAUBATÉ","covid",2024-03-13
231,2024-03-13,11,12,70,18.975,241.225,47,103,"Previsto","TAUBATÉ","srag",2024-03-13
958,2024-03-11,NA,12,19,1,114.075,9,36,"Previsto","TAUBATÉ","covid",2024-03-18
485,2024-03-11,NA,12,89,29,220.075,64,118,"Previsto","TAUBATÉ","srag",2024-03-18
958,2024-03-20,NA,12,4,0,29,1,8,"Previsto","TAUBATÉ","covid",2024-03-20
485,2024-03-20,NA,12,14,1,61,7,26,"Previsto","TAUBATÉ","srag",2024-03-20
959,2024-03-27,NA,12,3,0,25,1,6,"Previsto","TAUBATÉ","covid",2024-03-27
485,2024-03-27,NA,12,15,2,63.025,9,26,"Previsto","TAUBATÉ","srag",2024-03-27
959,2024-04-02,NA,12,7,0,41,3,11,"Previsto","TAUBATÉ","covid",2024-04-10
485,2024-04-10,NA,12,8,0,34,4,14,"Previsto","TAUBATÉ","srag",2024-04-10
959,2024-04-11,NA,12,2,0,20.025,1,5,"Previsto","TAUBATÉ","covid",2024-04-17
485,2024-04-11,NA,12,22,5,58.025,14,30,"Previsto","TAUBATÉ","srag",2024-04-17
957,2024-04-18,NA,12,7,0,66.05,4,14,"Previsto","TAUBATÉ","covid",2024-04-24
485,2024-04-15,NA,12,65,28,149.1,50,82.25,"Previsto","TAUBATÉ","srag",2024-04-24
959,2024-04-26,NA,12,3,0,17,2,6,"Previsto","TAUBATÉ","covid",2024-05-08
485,2024-05-03,NA,12,64,34,108.025,53,78,"Previsto","TAUBATÉ","srag",2024-05-08
937,2024-04-30,NA,12,2,0,11.025,1,4,"Previsto","TAUBATÉ","covid",2024-05-15
485,2024-05-15,NA,12,17,2.975,55,11,26,"Previsto","TAUBATÉ","srag",2024-05-15
936,2024-05-08,NA,12,2,0,8,1,3,"Previsto","TAUBATÉ","covid",2024-05-23
485,2024-05-22,NA,12,22,4,65.025,14,34,"Previsto","TAUBATÉ","srag",2024-05-23
931,2024-05-08,NA,12,2,0,7.02499999999998,1,3,"Previsto","TAUBATÉ","covid",2024-05-29
485,2024-05-29,NA,12,16,2,59.025,9,28,"Previsto","TAUBATÉ","srag",2024-05-29
927,2024-05-29,NA,11,1,0,11,0,3,"Previsto","TAUBATÉ","covid",2024-06-05
484,2024-06-05,NA,12,9,1,31,5,15,"Previsto","TAUBATÉ","srag",2024-06-05
926,2024-06-07,NA,11,4,0,34,2,7,"Previsto","TAUBATÉ","covid",2024-06-12
485,2024-06-08,NA,12,60,23,134.025,45,79,"Previsto","TAUBATÉ","srag",2024-06-12
915,2024-06-19,NA,12,4,0,29,2,8,"Previsto","TAUBATÉ","covid",2024-06-26
486,2024-06-26,NA,12,65,20,135,49,84,"Previsto","TAUBATÉ","srag",2024-06-26
916,2024-06-21,NA,12,4,0,37,2,9,"Previsto","TAUBATÉ","covid",2024-07-04
486,2024-07-02,NA,12,33,3,109.025,19,52,"Previsto","TAUBATÉ","srag",2024-07-04
910,2024-07-10,NA,12,3,0,22,1,6,"Previsto","TAUBATÉ","covid",2024-07-23
486,2024-07-23,NA,12,13,1,63.0749999999999,6,25,"Previsto","TAUBATÉ","srag",2024-07-23
890,2024-07-30,NA,12,10,1,49.0749999999999,6,16,"Previsto","TAUBATÉ","covid",2024-08-14
486,2024-08-14,NA,12,43,12,95,31,57,"Previsto","TAUBATÉ","srag",2024-08-14
892,2024-08-01,NA,12,11,2,75.025,6,18,"Previsto","TAUBATÉ","covid",2024-08-21
486,2024-08-16,NA,12,71,25.975,169.05,51,95,"Previsto","TAUBATÉ","srag",2024-08-21
892,2024-08-22,NA,12,11,1,56.025,6,19.25,"Previsto","TAUBATÉ","covid",2024-08-28
486,2024-08-29,NA,12,88,29.975,183,67,113,"Previsto","TAUBATÉ","srag",2024-08-28
893,2024-09-03,NA,12,10,0,82.05,5,18,"Previsto","TAUBATÉ","covid",2024-09-03
486,2024-09-03,NA,12,48,8.975,141.05,32,72,"Previsto","TAUBATÉ","srag",2024-09-03
892,2024-09-11,NA,12,11,1,63.025,5,21,"Previsto","TAUBATÉ","covid",2024-09-11
486,2024-09-12,NA,12,51,9,124.025,34,71,"Previsto","TAUBATÉ","srag",2024-09-11
894,2024-09-11,NA,12,19,3,109.05,10,34,"Previsto","TAUBATÉ","covid",2024-09-18
486,2024-09-18,NA,12,44,8,106,29,65,"Previsto","TAUBATÉ","srag",2024-09-18
895,2024-09-24,NA,12,4,0,41.025,1,10,"Previsto","TAUBATÉ","covid",2024-09-25
486,2024-09-26,NA,12,25,7,62,17,35,"Previsto","TAUBATÉ","srag",2024-09-25
896,2024-10-02,NA,12,5,0,67,2,10,"Previsto","TAUBATÉ","covid",2024-10-02
486,2024-10-02,NA,12,38,7,121.05,24,60,"Previsto","TAUBATÉ","srag",2024-10-02
